$LOC_BLANK,$BRANCH_COUNT,$CALL_PAIRS,$LOC_CODE_AND_COMMENT,$LOC_COMMENTS,$CONDITION_COUNT,$CYCLOMATIC_COMPLEXITY,$CYCLOMATIC_DENSITY,$DECISION_COUNT,$DECISION_DENSITY,$DESIGN_COMPLEXITY,$DESIGN_DENSITY,$EDGE_COUNT,$ESSENTIAL_COMPLEXITY,$ESSENTIAL_DENSITY,$LOC_EXECUTABLE,$PARAMETER_COUNT,$HALSTEAD_CONTENT,$HALSTEAD_DIFFICULTY,$HALSTEAD_EFFORT,$HALSTEAD_ERROR_EST,$HALSTEAD_LENGTH,$HALSTEAD_LEVEL,$HALSTEAD_PROG_TIME,$HALSTEAD_VOLUME,$MAINTENANCE_SEVERITY,$MODIFIED_CONDITION_COUNT,$MULTIPLE_CONDITION_COUNT,$NODE_COUNT,$NORMALIZED_CYLOMATIC_COMPLEXITY,$NUM_OPERANDS,$NUM_OPERATORS,$NUM_UNIQUE_OPERANDS,$NUM_UNIQUE_OPERATORS,$NUMBER_OF_LINES,$PERCENT_COMMENTS,$LOC_TOTAL,$<Defective
9,23,13,0,2,20,14,0.18,10,2,13,0.93,80,1,0,79,0,12,0.86,115.54,19.78,45226.86,0.76,367,0.05,2512.6,2285.98,0.07,5,10,68,0.15,135,232,58,17,91,2.47,79,1
0,3,5,0,5,4,2,0.11,2,2,2,1,12,1,0,18,1,2,1,24.85,16.5,6765,0.14,82,0.06,375.83,410,0.5,1,2,12,0.08,33,49,16,16,24,21.74,18,0
0,5,2,0,0,6,3,0.3,2,3,2,0.67,12,3,1,10,3,3,1,19.09,17.86,6086.79,0.11,67,0.06,338.15,340.86,1,2,3,11,0.25,25,42,14,20,12,0,10,0
1,3,2,0,0,4,2,0.33,2,2,2,1,8,1,0,6,1,2,1,15.86,7.2,822.39,0.04,30,0.14,45.69,114.22,0.5,1,2,8,0.25,8,22,5,9,8,0,6,0
3,3,5,0,5,4,2,0.29,2,2,2,1,11,1,0,7,0,2,1,17.22,13.72,3243.25,0.08,53,0.07,180.18,236.35,0.5,1,2,11,0.13,19,34,9,13,16,41.67,7,0
0,5,4,0,0,8,3,0.18,4,2,3,1,15,3,1,17,1,2,0.67,24.56,12.25,3685.14,0.1,64,0.08,204.73,300.83,1,2,4,14,0.17,21,43,12,14,18,0,17,0
0,3,3,0,0,4,2,0.5,2,2,2,1,9,1,0,4,2,2,1,16.32,4.67,355.35,0.03,20,0.21,19.74,76.15,0.5,1,2,9,0.4,7,13,6,8,5,0,4,0
4,5,11,0,0,8,3,0.16,4,2,3,1,30,1,0,19,2,3,1,58.1,12.43,8983.13,0.24,142,0.08,499.06,722.42,0.33,2,4,29,0.13,52,90,23,11,24,0,19,0
1,5,3,0,0,8,3,0.25,4,2,3,1,13,1,0,12,1,3,1,26.16,9.23,2229.05,0.08,52,0.11,123.84,241.48,0.33,2,4,12,0.21,20,32,13,12,14,0,12,0
1,3,5,0,1,4,2,0.22,2,2,2,1,12,1,0,9,3,2,1,29.06,11.2,3645.43,0.11,67,0.09,202.52,325.48,0.5,1,2,12,0.17,24,43,15,14,12,10,9,0
3,5,4,0,0,8,3,0.23,4,2,3,1,17,1,0,13,2,2,0.67,23.77,15.54,5735.89,0.12,76,0.06,318.66,369.21,0.33,2,4,16,0.18,29,47,14,15,17,0,13,0
0,5,2,0,1,6,3,0.3,2,3,2,0.67,12,3,1,10,3,3,1,19.09,17.86,6086.79,0.11,67,0.06,338.15,340.86,1,2,3,11,0.23,25,42,14,20,13,9.09,10,1
6,6,7,0,1,4,4,0.19,2,2,4,1,21,1,0,21,0,4,1,46.32,15.11,10577.6,0.23,129,0.07,587.64,699.99,0.25,1,2,19,0.14,51,78,27,16,29,4.55,21,0
1,3,4,0,0,4,2,0.22,2,2,2,1,9,1,0,9,1,2,1,16.47,13,2782.69,0.07,48,0.08,154.59,214.05,0.5,1,2,9,0.18,18,30,9,13,11,0,9,0
1,9,6,0,1,4,6,0.21,2,2,4,0.67,26,1,0,28,0,4,0.67,52.27,12.46,8112.64,0.22,125,0.08,450.7,651.18,0.17,1,2,22,0.19,46,79,24,13,32,3.45,28,0
3,5,9,0,0,8,3,0.14,4,2,3,1,22,1,0,21,2,3,1,45.77,15,10297.93,0.23,129,0.07,572.11,686.53,0.33,2,4,21,0.12,50,79,25,15,25,0,21,0
3,7,9,0,2,12,4,0.24,6,2,4,1,24,1,0,17,2,3,0.75,33.69,16.2,8841.71,0.18,104,0.06,491.21,545.78,0.25,3,6,22,0.16,36,68,20,18,25,10.53,17,0
1,5,5,0,3,8,3,0.27,4,2,3,1,14,1,0,11,0,2,0.67,28.48,9.5,2569.87,0.09,59,0.11,142.77,270.51,0.33,2,4,13,0.18,19,40,12,12,17,21.43,11,1
2,6,4,0,0,4,4,0.31,2,2,3,0.75,15,3,0.67,13,1,3,0.75,28.67,7,1404.72,0.07,45,0.14,78.04,200.67,0.75,1,2,13,0.24,14,31,11,11,17,0,13,0
7,17,21,0,2,20,10,0.14,10,2,10,1,75,7,0.67,73,0,9,0.9,118.08,20.61,50170.62,0.81,385,0.05,2787.26,2433.94,0.7,5,10,67,0.12,142,243,62,18,84,2.67,73,0
7,12,7,0,3,4,8,0.17,2,2,6,0.75,44,1,0,48,0,6,0.75,63.66,24.16,37151.02,0.51,266,0.04,2063.94,1537.84,0.13,1,2,38,0.13,108,158,38,17,60,5.88,48,0
9,3,9,0,4,4,2,0.1,2,2,2,1,22,1,0,21,0,1,0.5,71.77,11.08,8806.58,0.27,155,0.09,489.25,795.04,0.5,1,2,22,0.06,64,91,26,9,35,16,21,0
0,5,4,0,0,8,3,0.3,4,2,2,0.67,15,1,0,10,1,1,0.33,23.36,8.4,1648.21,0.07,44,0.12,91.57,196.21,0.33,2,4,14,0.25,14,30,10,12,12,0,10,0
6,13,10,0,4,22,7,0.3,10,2.2,7,1,52,3,0.33,23,2,7,1,50.81,21.22,22872.08,0.36,192,0.05,1270.67,1078.02,0.43,6,11,47,0.2,67,125,30,19,35,14.81,23,0
15,19,14,1,8,34,10,0.15,16,2.13,9,0.9,70,4,0.33,64,2,7,0.7,59.77,42.39,107406.67,0.84,412,0.02,5967.04,2533.7,0.4,9,17,62,0.11,156,256,46,25,89,12.33,65,0
1,6,6,0,0,4,4,0.2,2,2,3,0.75,21,1,0,20,0,3,0.75,36.92,14.61,7876.2,0.18,106,0.07,437.57,539.27,0.25,1,2,19,0.17,37,69,19,15,23,0,20,0
19,18,23,0,1,16,11,0.13,8,2,9,0.82,79,7,0.6,88,2,8,0.73,151.9,21.7,71508.8,1.1,504,0.05,3972.71,3295.74,0.64,4,8,70,0.1,194,310,76,17,109,1.12,88,0
18,30,12,2,7,42,17,0.19,20,2.1,14,0.82,96,8,0.44,88,1,13,0.76,66.14,38.06,95809.13,0.84,418,0.03,5322.73,2517.35,0.47,11,21,81,0.15,139,279,42,23,117,9.28,90,1
1,8,5,0,1,8,5,0.24,4,2,4,0.8,22,3,0.5,21,1,4,0.8,28.45,10.64,3218.64,0.1,66,0.09,178.81,302.61,0.6,2,4,19,0.21,18,48,11,13,24,4.55,21,0
7,12,8,0,2,4,8,0.16,2,2,6,0.75,45,1,0,51,0,6,0.75,67.6,24.64,41048.67,0.56,282,0.04,2280.48,1665.74,0.13,1,2,39,0.13,115,167,42,18,61,3.77,51,0
3,6,4,0,0,4,4,0.31,2,2,3,0.75,15,3,0.67,13,1,3,0.75,28.67,7,1404.72,0.07,45,0.14,78.04,200.67,0.75,1,2,13,0.22,14,31,11,11,18,0,13,0
1,6,11,0,0,4,4,0.2,2,2,3,0.75,25,1,0,20,1,3,0.75,48.84,14.22,9878.21,0.23,128,0.07,548.79,694.56,0.25,1,2,23,0.18,48,80,27,16,22,0,20,0
21,30,25,1,3,26,18,0.16,12,2.17,16,0.89,115,3,0.12,112,1,11,0.61,102.5,38.09,148686.82,1.3,597,0.03,8260.37,3903.88,0.17,7,13,99,0.13,219,378,69,24,138,3.45,113,1
12,24,16,0,6,38,13,0.22,18,2.11,12,0.92,77,7,0.5,59,3,10,0.77,65.25,34.2,76313.12,0.74,351,0.03,4239.62,2231.5,0.54,10,19,66,0.16,125,226,53,29,79,9.23,59,1
5,18,15,0,0,26,10,0.19,12,2.17,10,1,65,5,0.44,52,0,9,0.9,80.76,27.14,59492.48,0.73,353,0.04,3305.14,2191.94,0.5,7,13,57,0.17,137,216,53,21,59,0,52,0
27,51,45,3,2,62,30,0.14,30,2.07,23,0.77,229,14,0.45,211,0,27,0.9,195.9,54.54,582830.35,3.56,1413,0.02,32379.46,10685.45,0.47,16,31,201,0.12,556,857,158,31,246,2.31,214,1
