$LOC_BLANK,$BRANCH_COUNT,$CALL_PAIRS,$LOC_CODE_AND_COMMENT,$LOC_COMMENTS,$CONDITION_COUNT,$CYCLOMATIC_COMPLEXITY,$CYCLOMATIC_DENSITY,$DECISION_COUNT,$DECISION_DENSITY,$DESIGN_COMPLEXITY,$DESIGN_DENSITY,$EDGE_COUNT,$ESSENTIAL_COMPLEXITY,$ESSENTIAL_DENSITY,$LOC_EXECUTABLE,$PARAMETER_COUNT,$HALSTEAD_CONTENT,$HALSTEAD_DIFFICULTY,$HALSTEAD_EFFORT,$HALSTEAD_ERROR_EST,$HALSTEAD_LENGTH,$HALSTEAD_LEVEL,$HALSTEAD_PROG_TIME,$HALSTEAD_VOLUME,$MAINTENANCE_SEVERITY,$MODIFIED_CONDITION_COUNT,$MULTIPLE_CONDITION_COUNT,$NODE_COUNT,$NORMALIZED_CYLOMATIC_COMPLEXITY,$NUM_OPERANDS,$NUM_OPERATORS,$NUM_UNIQUE_OPERANDS,$NUM_UNIQUE_OPERATORS,$NUMBER_OF_LINES,$PERCENT_COMMENTS,$LOC_TOTAL,$<Defective
2,3,2,0,0,4,2,0.22,2,2,2,1,7,1,0,9,0,2,1,15.96,9.75,1517,0.05,36,0.1,84.28,155.59,0.5,1,2,7,0.17,13,23,8,12,12,0,9,0
7,27,9,1,4,46,14,0.33,20,2.3,12,0.86,64,6,0.38,42,0,11,0.79,35.69,27.62,27226.57,0.33,184,0.04,1512.59,985.79,0.43,13,23,52,0.25,58,126,21,20,57,10.64,43,1
10,12,20,0,5,16,7,0.15,8,2,7,1,53,3,0.33,47,0,6,0.86,100.52,18.02,32631.05,0.6,289,0.06,1812.84,1811.1,0.43,4,8,48,0.11,110,179,58,19,63,9.62,47,0
3,9,7,0,0,16,5,0.33,8,2,5,1,27,1,0,15,3,5,1,42.6,12.5,6656.28,0.18,103,0.08,369.79,532.5,0.2,4,8,24,0.26,35,68,21,15,19,0,15,0
10,13,17,2,6,12,8,0.19,6,2,6,0.75,47,5,0.57,41,1,6,0.75,99.17,12.98,16702,0.43,217,0.08,927.89,1286.97,0.63,3,6,41,0.13,73,144,45,16,60,16.32,43,1
21,41,28,0,11,64,22,0.2,30,2.13,19,0.86,151,8,0.33,111,1,16,0.73,141.86,34.57,169489.04,1.63,715,0.03,9416.06,4903.46,0.36,17,32,131,0.15,265,450,92,24,144,9.02,111,1
1,5,4,0,0,8,3,0.27,4,2,3,1,13,1,0,11,1,3,1,23.27,11.38,3010.96,0.09,57,0.09,167.28,264.7,0.33,2,4,12,0.23,21,36,12,13,13,0,11,0
2,11,10,0,1,12,7,0.2,6,2,6,0.86,38,1,0,35,0,5,0.71,55.65,17.14,16352.99,0.32,165,0.06,908.5,953.92,0.14,3,6,33,0.18,60,105,35,20,39,2.78,35,0
9,34,28,1,27,56,18,0.22,26,2.15,15,0.83,116,10,0.53,81,3,16,0.89,93.63,43.69,178710.34,1.36,608,0.02,9928.35,4090.58,0.56,15,28,100,0.15,232,376,77,29,121,25.69,82,0
2,3,4,0,0,4,2,0.22,2,2,1,0.5,13,1,0,9,3,1,0.5,42.03,6.19,1609.1,0.09,56,0.16,89.39,260.06,0.5,1,2,13,0.17,22,34,16,9,12,0,9,0
4,11,6,0,15,18,6,0.24,8,2.25,4,0.67,27,1,0,25,2,6,1,24.1,24.7,14702.26,0.2,117,0.04,816.79,595.23,0.17,5,9,23,0.13,39,78,15,19,45,37.5,25,0
5,11,9,0,14,14,6,0.33,4,3.5,6,1,28,5,0.8,18,1,5,0.83,42.78,14.62,9144.94,0.21,116,0.07,508.05,625.51,0.83,5,8,24,0.15,43,73,25,17,39,43.75,18,0
0,3,4,0,0,4,2,0.25,2,2,2,1,9,1,0,8,0,2,1,20.33,9.78,1943.91,0.07,46,0.1,107.99,198.81,0.5,1,2,9,0.22,16,30,9,11,9,0,8,0
0,5,4,0,0,8,3,0.21,4,2,3,1,15,3,1,14,1,1,0.33,26.73,9.21,2266.4,0.08,53,0.11,125.91,246.12,1,2,4,14,0.2,17,36,12,13,15,0,14,0
3,3,5,0,5,4,2,0.29,2,2,2,1,11,1,0,7,0,2,1,20.1,11.7,2752.14,0.08,52,0.09,152.9,235.23,0.5,1,2,11,0.13,18,34,10,13,16,41.67,7,0
0,3,6,0,0,4,2,0.18,2,2,2,1,14,1,0,11,0,1,0.5,35.16,8.21,2372.72,0.1,63,0.12,131.82,288.85,0.5,1,2,14,0.17,23,40,14,10,12,0,11,0
0,3,3,0,0,6,2,0.5,2,3,2,1,11,1,0,4,1,2,1,14.83,7,726.48,0.03,30,0.14,40.36,103.78,0.5,2,3,11,0.4,8,22,4,7,5,0,4,0
10,22,17,0,3,30,12,0.27,12,2.5,10,0.83,69,7,0.55,45,1,8,0.67,69.77,26.35,48459.37,0.61,299,0.04,2692.19,1838.77,0.58,9,15,59,0.2,110,189,48,23,59,6.25,45,1
10,14,15,0,3,18,8,0.16,8,2.25,8,1,49,5,0.57,50,0,4,0.5,75.66,19.93,30048.37,0.5,246,0.05,1669.35,1507.8,0.63,5,9,43,0.13,93,153,49,21,64,5.66,50,0
3,11,6,0,0,20,6,0.24,10,2,6,1,35,1,0,25,1,6,1,30.2,25,18875,0.25,151,0.04,1048.61,755,0.17,5,10,31,0.21,50,101,16,16,29,0,25,0
8,22,35,0,0,16,15,0.14,8,2,14,0.93,109,5,0.29,107,0,15,1,189.82,24.81,116852.98,1.57,675,0.04,6491.83,4709.66,0.33,4,8,96,0.13,263,412,106,20,118,0,107,1
4,9,5,0,0,16,5,0.25,8,2,5,1,34,4,0.75,20,1,5,1,41.69,12.35,6361.1,0.17,106,0.08,353.39,514.95,0.8,4,8,31,0.19,35,71,17,12,26,0,20,0
2,8,6,0,0,8,5,0.2,4,2,4,0.8,29,1,0,25,1,4,0.8,42.86,17.68,13404.49,0.25,153,0.06,744.69,757.99,0.2,2,4,26,0.18,56,97,19,12,28,0,25,0
0,3,6,0,0,4,2,0.18,2,2,2,1,13,1,0,11,0,1,0.5,34.43,7.86,2125.46,0.09,59,0.13,118.08,270.51,0.5,1,2,13,0.17,22,37,14,10,12,0,11,0
0,5,4,0,0,8,3,0.33,4,2,3,1,16,1,0,9,1,1,0.33,32.94,6.95,1593.02,0.08,53,0.14,88.5,229.06,0.33,2,4,15,0.3,17,36,11,9,10,0,9,0
0,17,1,0,0,32,9,0.45,16,2,8,0.89,48,1,0,20,1,9,1,35.13,15.23,8150.47,0.18,120,0.07,452.8,535.13,0.11,8,16,41,0.43,44,76,13,9,21,0,20,0
4,5,5,0,0,8,3,0.2,4,2,3,1,18,1,0,15,2,2,0.67,31.14,17.14,9151.3,0.18,101,0.06,508.41,533.83,0.33,2,4,17,0.15,40,61,21,18,20,0,15,0
11,40,18,9,12,58,22,0.19,28,2.07,19,0.86,138,15,0.67,105,0,19,0.86,75.75,43.23,141550.33,1.09,529,0.02,7863.91,3274.42,0.68,15,29,118,0.16,166,363,48,25,140,16.67,114,1
28,59,46,1,38,42,36,0.15,20,2.1,34,0.94,233,20,0.54,241,0,33,0.92,238.08,40.75,395438.84,3.23,1287,0.02,21968.82,9702.9,0.56,11,21,199,0.12,480,807,159,27,310,13.93,242,0
2,3,5,0,1,4,2,0.25,2,2,2,1,10,1,0,8,1,2,1,26.84,8.18,1796.86,0.07,50,0.12,99.83,219.62,0.5,1,2,10,0.17,18,32,11,10,12,11.11,8,0
7,7,22,0,0,4,5,0.09,2,2,5,1,52,1,0,57,0,5,1,139.4,16.46,37755.59,0.76,357,0.06,2097.53,2294.18,0.2,1,2,49,0.08,144,213,70,16,65,0,57,1
5,11,11,0,2,20,6,0.27,10,2,5,0.83,36,1,0,22,2,5,0.83,35.31,19.55,13490.6,0.23,128,0.05,749.48,690.22,0.17,5,10,32,0.19,43,85,22,20,31,8.33,22,0
1,6,6,0,0,4,4,0.21,2,2,3,0.75,18,3,0.67,19,0,3,0.75,29.26,13.5,5332.5,0.13,79,0.07,296.25,395,0.75,1,2,16,0.18,27,52,16,16,22,0,19,0
9,7,10,0,4,12,4,0.11,6,2,4,1,32,4,1,37,0,4,1,69.01,16.93,19777.28,0.39,207,0.06,1098.74,1168.28,1,3,6,30,0.08,79,128,35,15,51,9.76,37,0
24,45,36,1,8,58,25,0.21,24,2.42,23,0.92,150,8,0.29,117,0,23,0.92,142.73,32.85,154013.92,1.56,680,0.03,8556.33,4688.48,0.32,17,29,127,0.17,235,445,93,26,151,7.14,118,0
0,8,6,0,1,8,5,0.28,4,2,3,0.6,22,3,0.5,18,1,3,0.6,33.38,14.25,6778.53,0.16,90,0.07,376.58,475.69,0.6,2,4,19,0.25,30,60,20,19,20,5.26,18,0
5,8,8,0,2,8,5,0.22,4,2,5,1,28,1,0,23,0,5,1,55.49,8.48,3988.71,0.16,91,0.12,221.59,470.46,0.2,2,4,25,0.16,30,61,23,13,31,8,23,1
