$LOC_BLANK,$BRANCH_COUNT,$CALL_PAIRS,$LOC_CODE_AND_COMMENT,$LOC_COMMENTS,$CONDITION_COUNT,$CYCLOMATIC_COMPLEXITY,$CYCLOMATIC_DENSITY,$DECISION_COUNT,$DECISION_DENSITY,$DESIGN_COMPLEXITY,$DESIGN_DENSITY,$EDGE_COUNT,$ESSENTIAL_COMPLEXITY,$ESSENTIAL_DENSITY,$LOC_EXECUTABLE,$PARAMETER_COUNT,$HALSTEAD_CONTENT,$HALSTEAD_DIFFICULTY,$HALSTEAD_EFFORT,$HALSTEAD_ERROR_EST,$HALSTEAD_LENGTH,$HALSTEAD_LEVEL,$HALSTEAD_PROG_TIME,$HALSTEAD_VOLUME,$MAINTENANCE_SEVERITY,$MODIFIED_CONDITION_COUNT,$MULTIPLE_CONDITION_COUNT,$NODE_COUNT,$NORMALIZED_CYLOMATIC_COMPLEXITY,$NUM_OPERANDS,$NUM_OPERATORS,$NUM_UNIQUE_OPERANDS,$NUM_UNIQUE_OPERATORS,$NUMBER_OF_LINES,$PERCENT_COMMENTS,$LOC_TOTAL,$<Defective
12,15,20,1,7,16,9,0.17,8,2,7,0.78,56,5,0.5,52,1,7,0.78,99,17.94,31877.94,0.59,287,0.06,1771,1776.48,0.56,4,8,49,0.12,102,185,54,19,73,13.33,53,1
0,3,4,0,0,4,2,0.25,2,2,2,1,9,1,0,8,2,2,1,20.81,9,1685.67,0.06,42,0.11,93.65,187.3,0.5,1,2,9,0.22,15,27,10,12,9,0,8,0
3,5,3,0,1,6,3,0.27,2,3,2,0.67,13,3,1,11,1,1,0.33,29.72,13.6,5496.65,0.13,85,0.07,305.37,404.17,1,2,3,12,0.19,34,51,15,12,16,8.33,11,0
11,43,16,0,4,76,22,0.21,34,2.24,17,0.77,119,12,0.52,103,3,18,0.82,70.89,48.94,169799.06,1.16,557,0.02,9433.28,3469.45,0.55,21,38,99,0.18,208,349,51,24,119,3.74,103,0
9,11,13,0,9,8,8,0.1,4,2,5,0.63,43,1,0,79,2,7,0.88,123.35,19.27,45791.28,0.79,367,0.05,2543.96,2376.59,0.13,2,4,37,0.08,152,215,71,18,102,10.23,79,1
0,3,6,0,0,4,2,0.13,2,2,2,1,12,1,0,16,2,2,1,27.13,15.06,6152.97,0.14,81,0.07,341.83,408.6,0.5,1,2,12,0.12,32,49,17,16,17,0,16,0
2,3,7,0,6,4,2,0.11,2,2,2,1,14,1,0,18,1,2,1,39.51,10.08,4016.74,0.13,82,0.1,223.15,398.35,0.5,1,2,14,0.07,33,49,18,11,27,25,18,0
3,5,7,1,2,8,3,0.18,4,2,1,0.33,18,1,0,16,0,3,1,44.98,14.69,9703.67,0.22,125,0.07,539.09,660.68,0.33,2,4,17,0.12,47,78,24,15,25,15.79,17,0
0,5,6,0,0,8,3,0.14,4,2,3,1,18,1,0,22,1,2,0.67,35.04,12.63,5590.85,0.15,87,0.08,310.6,442.61,0.33,2,4,17,0.13,32,55,19,15,23,0,22,0
7,7,8,0,0,4,5,0.14,2,2,4,0.8,30,1,0,36,0,4,0.8,55.99,19.75,21840,0.37,198,0.05,1213.33,1105.82,0.2,1,2,27,0.11,79,119,32,16,44,0,36,1
2,3,6,1,0,4,2,0.18,2,2,2,1,11,1,0,10,1,2,1,25.4,13.71,4777.91,0.12,71,0.07,265.44,348.39,0.5,1,2,11,0.14,24,47,14,16,14,9.09,11,1
7,12,16,1,0,16,7,0.19,8,2,6,0.86,47,1,0,35,0,6,0.86,67.77,18.76,23842.81,0.42,217,0.05,1324.6,1271.18,0.14,4,8,42,0.16,77,140,39,19,44,2.78,36,0
9,12,10,0,8,16,7,0.21,8,2,6,0.86,38,1,0,34,1,5,0.71,54.94,20.4,22864.72,0.37,193,0.05,1270.26,1120.82,0.14,4,8,33,0.13,68,125,35,21,53,19.05,34,0
0,7,5,0,0,10,4,0.29,4,2.5,2,0.5,19,3,0.67,14,1,2,0.5,31.35,9.97,3114.36,0.1,65,0.1,173.02,312.48,0.75,3,5,17,0.27,23,42,15,13,15,0,14,0
9,12,10,0,2,14,7,0.23,6,2.33,7,1,40,6,0.83,30,0,6,0.86,52.03,24,29970.57,0.42,216,0.04,1665.03,1248.77,0.86,4,7,35,0.17,84,132,35,20,42,6.25,30,0
4,8,9,0,3,8,5,0.19,4,2,2,0.4,28,1,0,27,0,4,0.8,63.88,14.57,13563.07,0.31,161,0.07,753.5,930.8,0.2,2,4,25,0.14,51,110,35,20,36,10,27,1
